text,label
ধন্যবাদ সুন্দর একটি কথার জন্য,0
উপাসনালয় আর উপাসক এক না উপাসনালয় ধবংশ হতেই পারে তবে উপাসক ধবংশ হতে পারেনা।,4
ভাই মুয়াজ্জিন মরলে ত আপনি কোন প্রতিবাদ করেন নি??? প্রতিমা দেখে এত মায়া লাগছে কেন??,3
এদের মত আর সব পুলিশ জদী হত তাহলে দেশটা আরো ভাল থাকত ধ্যনবাদ ভাই,0
যারা কোন ধর্মেই বিশ্বাসী না তারাই ভেঙ্গছে  এক মত হলে লাইক,1
নাস্তিকদের দালাল একাওর টিভি বন্ধ করা হোকhttps://www.facebook.com/events/510113745860941,2
আপনারা উন্নয়ন করেছেন তাই জন্য ধন্যবাদ। সারা দেশে উন্নত যোগাযোগ বাবস্থা চাই যেমন উন্নত বাস ও ট্রেন সারভিচ। গরিবদের রেশন দিন। বড় বড় সুপার হাস্পাতাল চাই- জেলা শহরে । বিদেশগামিদের জন্য উন্নত ট্রেনিং সেন্টার চাই। Like · Reply · Just now,0
ইমরানের ফাসি চাই দিতে হবেআন্দোলন চলতে তাকবে,2
তুই হালারপুত মুসলিমদের উপর অত্যাচার করলে তখন প্রতিবাদ করতে পারিস না? শালা নাস্তিক #ভন্ড,2
হা হা হা হা দেশ ডিজিটাল হইতাছে এই তার প্রমাণ। তবে আমার মনে হয় কিসবার আগে প্রধানমন্ত্রি এবং বিভিন্ন এম্পি মন্ত্রিদের সিম গুলা নিবন্ধন করা হইছে কিনা তা দেখা উচিত। আবার কোন সময় দেশের আকাম কুকাম গড়াই বাইগা পড়ে।,0
হায় আললাহ তনু কে তুমি বেহেসত দান করুন,4
আমার ও জানার ইচ্ছাআমি নবীন ম্যাজিস্ট্রেট,0
খাটি কথা,0
বিচার হবে ভাই । কিন্তু ৪৫ বছর পরে হবে!!!,4
কেন নিজের জীবন রাক্ষ করতে পারে না বগবান,3
ভাই কয়দিন পরেই আসতেছি দেখুম কত কি পরিবর্তন হয়েছে। ভালো কিছু সব সময় প্রত্যাশা করি।,0
রাজু##ভাষা ঠিককরবাজে ভাষা ব্যাবহার সবাই পারেকিন্তু কেউ করেআর কেউকরেনা,2
দোয়া করি পুলিশের এমন শুভ কর্ম অব্যাহত থাকুক,0
আমরা আবার মানুষ????,0
আমাদের বিমান মন্ত্রি ঘুমায় নাকি তিনি কোথায়।,2
যারা মিথ্যা পরিচয়ে ফেসবুক চালায় তাদের নিয়ে আপনার মতামত কি?,2
ধন্যবাদ Boss,0
আমিত ইন্নানিল্লাহ্ পড়া শুরু করছিলাম 😜😜😜,4
অহারে অফিসের বাহিরের চোর দের কে নিয়ে আমাদের কতইনা উৎসাহ অনেক ভাল হত যদি অফিসের ভিতরের চোর দের কে ধরে এনে এভাবে জাতির সামনে পিক দেওয়া যেত,3
রাসতায় নামতে সমস্যা কি?,2
খুবই ভালো লাগলো আমার মনে হয় ভবিষ্যতে এ ধরনের ঘটনা ঘটলে দেশের সব টিভি চ্যানেল গুলিতে প্রচার করা উচিৎ বলে আমি মনে করি,0
ডিয়ার এডমিন আপনার রসবোধ এর প্রশংসা করতে হয় যেভাবে লিখেছেন এনিওয়ে হ্যাটস অফ আবু সাইদ।।,0
Magistrates All Airports of Bangladesh এর মত যদি আমাদের প্রত্যেকটি সেক্টরে জনগণ এভাবে সেবা পেত তাহলে মধ্যপ্রাচ্য কিংবা ইউরোপে যাবার জন্য ফ্লাইদুবাইর মত ৩ নাম্বার আকাশ বাসে উঠার প্রয়ো্জন হত না। গত তিন-চার দিনে Magistrates All Airports of Bangladesh কর্তৃপক্ষ যেভাবে ভূক্তভোগি যাত্রীদের সেবায় এগিয়ে এসেছেন এবং দোষী ব্যক্তি এবং প্রতিষ্ঠানকে শাস্তির আওতায় আনতে পেরেছেন এজন্য Magistrates All Airports of Bangladesh কর্তৃপক্ষকে অনেক অনেক ধন্যবাদ।আমাদের শাহজালাল আর্ন্তজাতিক এয়ারপোর্টের সেবার মান নিয়ে বিদেশগামী এবং স্বদেশে আসা যাত্রীদের চরম অসন্তোষ ছিল। আশা করি এখন থেকে অনাকাংখিত সকল পরিস্থিতেই Magistrates All Airports of Bangladesh কে পাশে পাব। ধন্যবাদ,0
স্যার ওদেরকে এভাবে ছেড়ে দেওয়াটা উচিত হচ্ছেনা 😐 spot termination করে দেওয়া উচিত ছিলো বলে সাধারণ জনগণ হিসেবে মনে করি,1
বয়স ৮১ বছর হলেই কি কোন ব্যাক্তি আইনের উর্ধে? হয় কেনো হাজারো তরুনি দষিতা কেনো আজ কেনো শিশুর মৃত্যু হার কই সেটা বিচার হয় না ভাই,2
ভাই তনু হত্যার বিচার কি ধামা চাপা দেওয়া হলো আপনার আন্দলন কোথায় গেল,1
মুসলমানদের ধর্মীয় অনুভূতিতে আগাত দিলেও তো আপনি এত সুন্দরভাবে প্রতিবাদ করেন না,3
হালার Mozammel Hoque Shahid এর নামেই একটা ওয়ারেন্ট জারি কইরা দেন বস হালারে ধইরা আইনা কাহিনী হুনি............,2
ভাই এই বিচার করার কেও নেই,1
ভগবান তাকে ক্ষমা করুন।,1
এটাই নাকি আমাদের সোনার বাংলাদেশ ৷,3
আইয়ুব সরকার আর বর্তমান সরকারের মধ্যে কোনো তফাত নাই,1
তোমরা চালাও আন্দলোন বন্দ করে দাও রাস্তা ঘাট,2
আমি এই কথার সাথে এক মত পোষন করছি,0
কিছু মানুষ আছে অন্য ধর্মকে আঘাত দিয়ে নিজ ধর্মের প্রতি গভির ভ,4
সাবাস!,0
অপরাধ কারী এবং অপরাধী কে প্রশ্রয় দানকারী দুজনেই সমান অপরাধী ? এদেকে কি বলে মোনাফেক কাফের জারজ নাস্তিক আস্তিক মালউন আরো কত কি কি বলে???????,1
নাস্তি ইমরান কি তোর আব্বু লাগেনাকি,2
শালারা A-Z পর্যন্ত চোর তাই ভালো মানুষ এখানে কাজ করতে পারে না! আপনাদের উপর আল্লাহর রহমত বর্ষিত হোক ,2
আপনার সাথে একমত এটার জন্য কি করবেন,0
#MozammelHouqeShahid এই আইডি তো নিখোঁজ হয়ে গেছে ;),4
কত পাইলা এই আবাইল্লামির লাইগা ?????????,3
ভাইয়া আমরা এভাবে ১ জন কে ছোট করে আরেকজন কে বড় না করি দুজনি প্রাপ্য সম্মানের অংশীদার,1
দরকার হলে আরও ২০ দিন সময় নিয়ে এদের শায়েস্তা করেন। তখন এমনিতেই ফোন কল আর ইনবক্সে মেসেজ কমে আসবে। প্রথম প্রথম যখন ম্যাজিস্ট্রেট সাহেবের কাজ দেখতাম তখন শুধু ভয় পেতাম এই ভেবে যে কবে জানি ব্ল্যাক পাওয়াররা মিলে আপনাকে খাগড়াছড়ি পাঠিয়ে দেয়! এতদিনে যেহেতু ওরা একটা বালও(হিন্দি বাল) ছিড়তে পারেনি সো এখন আমরা অনেক আশাবাদী:) পরিবর্তন আসবেই ইনশাল্লাহ:),4
ভালো করে খেলাটা এখনও বুঝতে পারেনি বাংলাদেশের মানুষ তাই এরা এরকম উক্তি করে,2
আপনাদের কাছে অনুরোধ 1 মিনিট বিরতি দেন সেটা টিভি স্কেনে দেখিয়া দিন,2
বৈশাখে ইলিশ মাছ ভেছা বন্ধ করার দরকার সাত দিনের জন্য গরিবের জন্য ভাল হবে তারা বাজার থেকে কিনে খাইতে পারবে সরকার এইটা করতে পারে,2
আমরা সভ্য হইতেছি। (y) জয় বাংলা নিজেরে সামলা,3
ধন্যবাদ বাংলাদেশ পুলিশ,0
এই পুলিশ ভাইদেরকে সামনে গিয়ে অন্তত মৌখিক ভাবে ধন্যবাদ দেয়া উচিত ছিল অনেক অনেক মোবারক বাদ,0
সুনে খুসি হলাম,0
ঐ ওপরে মনের পর্দা চলতাছে :-P :-P,1
দয়া করে হাল ছাড়বেন না আপনাদের নৈতিকতার কাছে অবশ্যই পরাজিত হবে কুলাঙ্গারের সকল সৎ মানসিকতাধারী আপনাদের সাথে আছেন আল্লাহ আপনাদের সাহায্য করবেন,0
ধন্যবাদ দিলেও খুবই কম বলা হয় আপনাদের জন্য(y) (y),0
আমি সম্মান জানাই,0
এটা মন্ত্রী দিদিমণির নামাজ পড়ার ফল,2
আরে মালাউন তোমরা তোমারার বগবান বানাতে পার এই গোলা বাংলে বানাতে পারবে,2
শুনে মনে আনেক আঘাত পেলাম ৷ আল্লাহ তাকে কবুল করুন ৷,1
তোমাকে এব্যাপারে মোবারক-বাদ ,0
এই সুযোগেই চাপিতির লোকে এম্রাইন্নারে চাপাতির কবলে ফালাইবে আর দোষ হবে আওয়ামী লীগের 😊 কিছু দিন পর আমরা হয়তো দেখবো এম্রান হত্যার প্রতিবাদে গাঞ্জা জাগরণ মঞ্চে গাঞ্জার আসর বসেছে,2
ফিরিয়ে দিন আমাদের আগের ঘড়ি আর টিভি 😢😢😢,2
এদের বিচার কর ভগবান,1
জীবনেও সরকারের শুভবুদ্ধি হবে না আর দেশ এখন সরকার চালাচ্ছেনা চালাচ্ছে ভারত,2
ও কথা বলবেন নাতাহলে আপনার জাত ভাইয়েরা আপনাকে কাফের বলে গন্য করবে,4
এটা কুন বেপার না কারন আপনি অ ত মানুষ,0
এভাবে পুলিশ ভাইদের এগিয়ে চলতে হবেস্যালুট তোমাদের,0
বাঁশের কেল্লার দ্বিতীয় সংযোজন ^_^,3
ভাই মানব বন্ধন এর কম' সূচি না করে সেনা নিবাস ঘেরাও এর কম' সূচির ডাক দিন!!!,1
দেশে চলছে প্রতিবাদী কন্ঠগুলোর ঘাড় মঠকানোর পালা কিভাবে দমন নিপীড়ন করে গদি ঠিকিয়ে রাখা যায়,2
নোংড়া নাকি নোংরা? আমি জানতে চাই নোংড়া মানে কি?,2
ভেরি গুড থেংকু স্যার,0
নাস্তিক একাত্তর টিভি বর্জন করুন,1
দারুনখবর হাহহহহহহহ,0
আসুন সবাই অন্ধ আর বধির হই ৷ এতো কারাগার সরকার পাবে কোথায়়়়,3
যারা অন্য ধর্ম কে কোন ধর্ম মনে করে না তাদের জম্মের ঠিক নাই,2
Hi imrañ tumi ki মুসলিম না কাফের বলেন কাফের হলে মুতির জন্য দরধ ভালো,2
কত বাল পালাইবো পুলিশ আরেক পাগল পিক দিয়া advertise করতাছে আরে পাগল তোর মত বেকার না পুলিশ যে facebook এর cmment দিয়া arrest করব,2
প্রতিটা অন্যায়ের প্রতিবাদে আমরা আপনাকে সাধুবাদ জানাই ,0
অভিনন্দন,0
খুব খারাপ কথা,1
সঠিক কাজ এই করছে,0
Kibria Zahid Mamun একদম সত্যি কথা। সব দোষ আমজনতার না। আবার সব দোষ ডিসিশন মেকারেরও না। কুয়াকাটা বিচে দেখেছি একদল পোলাপান মেয়েদের টিজ করেই যাচ্ছে। আবার বাইক ওয়ালা কোথাও সুন্দরী মেয়ে দেখলেই হইছে না ওঠা পর্যন্ত অইখানে খূটি গেড়ে বসে থাকবে। এইগুলা আমজনতাই করে। একটা ফরেনার বেড়াইতে আইলে তার দিকে ড্যাব ড্যাব করে চাইয়া থাকে কি ৫০ টা ডিসিশন মেকারে? আমজনতাই। রাস্তাঘাটে টীজ যৌন হয়রানি এমনকি ধর্ষন চুরি ছিনতাই পর্যটনের বারোটা বাজিয়ে দিয়েছে। বাঙ্গালির জাত হচ্ছে অমানুষের জাত। # আমাদের পর্যটন হতে হবে নারী বান্ধব।,2
আপনাদের আবস্তান যাদের পক্ষে পুরো বাংলাদেশ তাদের বিপক্ষে উচিত বলাতে আপনারও কিছু লেগেছে? হুম এদেশে পুরনো ভূতের এখনো কিছু আংশ আজো আছে Al-Amin Ahmed,2
ফায়সাল সাহেবরা বঙ্গবন্ধুর ছবি লাগিয়ে কি প্রমান করিতে চান?,3
আপনাকে সেলুট সার আপনাদের মত কিছু লোকের জন্যই আজ ও আমরা ন্যায্য বিচার পাই আশা করি সব সময় নানা প্রতিকুলতার মাঝে ও আমাদের পাশে থাকবেন,0
আসলে আমরা একটা মগের মুল্লুকে বাস করছি স্যার এভাবে বললে আপনাকেও কোননা কোন মামলা দিয়ে দমন করতে চাইবে,4
নি‌জের মাথাটাত গে‌ছে।ুটের মুত খা;/;,2
ধন্যবাদ ইমরান ভাই আপনি আমাদের ইন্দুরে পতি বাদ করার জন্য,2
#Nir_monir পাগল তাকে পাগলাগারদে ভর্তি করাও,2
এগিয়ে চলুন বীর দর্পে,0
আপনাদের কাজ দেখে আশাবাদী হতে ইচ্ছে করেকিন্তু কি জানেন আমাদের দেশে ভাল কাজের মূল্যায়ন খুব কমতারপরও আপনাদের সাধুবাদ জানাইআশাকরি আপনারা এইকাজ চালিয়ে যাবেন,0
পড়ার শুরুতে ভয় পেয়েচিলামকিন্তুু পরে খুশি হলাম। পোস্ট গুলা একটু সুন্দুর করে লেখলে খুশি হব। ধন্যবাদ আপনাকে।,0
আপনাকে বড় কোন পদে দেখতে চাই,0
তাদের কে যথাযথ শাসিথ দিয়ে চাকরি থেকে বরখাস্ত করা উচিত,3
কয় স্টিক মারছেন?,2
সহমত পোষন করছি,0
প্রথম লাথি তোর কপালে,2
ধন্যবাদ পুলিশ অফিসার,0
well-done :) আপনাদের এই কার্যক্রম সত্যি প্রসংশনীও,0
তনু হত্যার আসামি ধরতে পারলে বেশি খুশি হইতাম ,0
আপসোস এখন থেকে লালগোলাপ মিস করবো,1
যতদূর জানি রিজেন্ট এমন করে না ডাহা মিথ্যা অভিযোগ ।,3
এক বছর পর কি এই ৩ জন আবারো চাকুরিতে যোগদান করবে?,4
ইমরান কিছুদিন পর লাদেনের পক্ষেও সাফাই গাইবে দেইখেন,3
যারা যারজ তারা এই ধরনের কাজ করে প্রশাসনকে বলতে চাই এই ধরনের ঘটর্না দ্রুত ব্যবস্তা গ্রহন করুন,1
আমরা কোনো খারাপ কাজ সাপোট করবো এটাই বাঙালি হিসেবে আমাদের করা উচিত,2
Rightsম্যাজিস্ট্রেট মুহাম্মদ ইউসুফ is the good man,0
ধর্ষনের শাশতি মিতু র্দ্নড হলে আর মহিলারা ১০০%হেজাব মানি ফরদা করা নিস্ছিত করতে হবে তাহলে আপনারা নিজেই রেজাল দেখতে পাবেন ৷,0
নাস্তিক হল সালা ইমরাইন্না,2
আরে খানকির পোলা হামিদ কাজী কেন যে সব কিছুতেই সন্দেহ করিস? কখন যে তুই তোর জন্ম নিয়ে সন্দেহ করিস আমি সেই চিন্তায় আছিএখনো সময় আছে ইতিবাচক হ মনে শান্তি পাবি@আহমেদ হামিদ কাজি,2
এই দেশে সংখ্যালঘুদের অনভুতি থাকতে নেই,1
ইমরান দাদু যখন মোয়াজ্জিন হত্যা হয়েছে তখনতো তুমি কোন কথা বলনি তখন কি কোথায় ছিলা দাদু? এখন ওদের মাথা পালাইছে ওরাতো ইশ্বর ওদের জিগাও কেডা এ কাম করছে?,1
নাস্তিক এখন চাগুর ভাই,2
এই ইমরান হচছে শেখের বেটির দালালআর সবাইতো জানেন দালালদের চরিএ কেমন,2
লুচচা ধরা খাইচে,2
ঠাকুর ঘুমাই ছিলরে ভাই,1
একজন মুসলিম কখনো অন্য ধর্ম পালনে ব্যাঘাত করে না,3
কোন টেন্ডার হোলে ৪ দিন পার হোতো না এটা সোনার বাংলাদেশ বোলে কথা।,2
প্রয়োজন অনেক বেশী কারন প্রবাসী রা আমাদের দেশের বিশাল সম্পদ। প্রবাসিদের জন্য এই সেবা আরো বৃদ্ধি করতে হবে। ধন্যবাদ স্যার আপনাকে।,0
স্যার পিছনে নতুন টেলিভিশন দেখা যায়,0
পুরাই আওয়ামীলীগ ব্যাপার স্যাপারখাও যে যত খেয়ে আর নিয়ে পারো কারন কুত্তার দেশে যে কুত্তাই হবে সেটাই সাভাবিক,2
আপনি নিজেই সরকারের হেয়কারি গোষ্ঠির একজন।সরকারের সন্মান নিয়ে উপহাস করেছেন,2
কারো চামচামি না করে অন্তত এক জন প্রতি বাদি জুবক নিরাপেক্ষ থাক না।,1
পহেলা বৈশাখে ; ১ থালা পান্তা ইলিশ খেয়ে হাজার টাকা নষ্ট না করে তাদের হাতে কিছু টাকা দিন যাতে ওরা আরো কিছু দিন বেচেঁ থাকতে পারে ।,1
শুধু মানুষ বুঝলনা,3
tv টা পরিবর্তন হল কেউ কি টের পেয়েছেন আমরা এর তৃীব্র নিন্দা! জানাই।,3
আপনার কথা ঠিক আছে কিন্তু ধর্ম নিয়ে কথা হচ্ছে তাই সে বিষয়ে আপনার মতামত কি হতে পারে?,3
এ কাজটা যারা করেছে তারা মানুষ নয়,1
কারো ধমীর্য় অনুভূতিতে আঘাত করা ঠিক না এটা অন্যায় ও পাপ,1
যারা শফিক রেহমান স্যারের গ্রেফতারের নিন্দা ও প্রতিবাদ জানায় তারা শ্রদ্ধাস্বরুপ শফিক রেহমানের ধোনে চুমা খাক সহজ সমাধান,2
একদল তো আপনাদের গণ মঞ্চ কে পুতুল খেলার মত ব্যবহার করেছে,3
আবার কিতা হইলো?,2
শনিবার এক যাত্রীর মানিব্যাগ থেকে বিমানবন্দর সিকিউরিটিরা জোরপূর্বক টাকা বের করে নেয় এ খবরের অংশ আমাদের কথা হল বিমান বন্দরে বেশী করে সিসি ক্যামেরা লাগিয়ে বড় বড় টিভিতে লাইন দিয়ে জনগনের ও যাত্রীদের প্রদর্শনের ব্যাবস্হতা নিলেত এ সমমস্যার সমাধান হয়ে যায় এ ব্যাপারে দেখি বিমান মন্ত্রীর কোন ভূমিকা নেই ,1
ইমরান ভাই আছে বলে আমরা আজ বাংলাদেশে শাস্তিতে জীবন যাপন করছি :),0
ঈদের নতুন জামাকাপড় পড়ে ঈদের সেলামি হাতে হাসি মুখে ওরা সবাই একসাথে ....(y) (y) (y),0
জয় আপনাকে বয়কট করতে বলেছে এই ব্যপারে আপনার বক্তব্য কি,4
কি না চুরি করে বিমানের অবনতি কি এমনিতে দেশের জিনিস লোটপাট করার জন্যে পিয়ন থেকে ম্যনেজার পর্যন্ত তক্কে তক্কে থাকে অসংখ্য ধন্যবাদ ভাই আপনাদের সমাজের এ সমস্ত রক্তচোষা পরজীবিদের বের করে শাস্তি দেবার জন্যে আফসোস সব সেক্টরে এমন এক-দুইজন কেন নাই!!,0
সব কিছু দেওয়ার পর আবার সব দেওয়ার অর্থ অপারেটরেরা ঠিক মত নিবন্ধন করে নাই,3
অবশেষে বেরিয়ে আসছে থলের বিড়াল গত তেইশে মার্চ অনুষ্ঠিত টি টুয়েন্টি বিশ্বকাপের গ্রুপ পর্বের খেলায় ভারত বনাম বাংলাদেশের মধ্যকার ম্যাচ নিয়ে এখনো দর্শক কিংবা সমার্থকদের মাঝে জল্পনা কল্পনার শেষ নেই।নাটকীয় শোচনীয় পরাজয় কিছুতেই মেনে নিতে পারছেন না ক্রিকেট ভক্তরা যদিও অনেকেই গুজবের ভরে বলে উঠছেন শেষ ওভার কিংবা শেষ তিন বলে ম্যাচ ফিক্সিং হয়েছে. তবে আমার মনে হয় এমন কথা শুধুমাত্র নিছক কল্পনায় এর কোন ভিক্তি নেই। মুশফিকুর রহিম কিংবা রিয়াদ ধৈর্য ধরে খেললে অবশ্যই ম্যাচ বের করে আনতে পারতেন।যাহোক মুল আলোচনায় আসা যাকবাংলাদেশ এবং ভারতের মধ্যকার খেলা নিয়ে খেলাধূলা বিষয়ক চ্যানেল ইএসপিএন এ কথা বলেন অস্ট্রেলিয়ান সাবেক অধিনায়ক ইয়ান চ্যাপেলঅন্যান্য সাবেক ক্রিকেটাররা যখনই ম্যাচ ফিক্সিয়ের জন্য অধিকতর তদন্তের কথা বলছেন তখন ইয়ান চ্যাপেল বলছেন অন্য কথা ইয়ানের মতে ম্যাচ ফিক্সিয়ের কোন সম্ভাবনা নেই বরং বাংলাদেশ হেরেছে আম্পায়ারদের ভুলের কারণে। ইয়ান বলেন সাব্বির যে বলে আউট ছিলো সেটা ওয়াইড বল ছিলো কিন্তু সেই বলের রান যোগ করা হয়নিস্কোরবোর্ডে এই বলটি অতিরিক্ত হিসেবে যোগ করা হয়েছ কিন্তু রান যোগ হয়নি.ইয়ান আরো বলেন এটা দৃশ্যমান ভুলঅদৃশ্য ভুলের জন্য আম্পায়ারদের কোন শাস্তি পেতে হয় না কিন্তু দৃশ্যমান ভুলের জন্য অবশ্যই আইসিসির 22/4 ধারায় শাস্তির ব্যাবস্থা আছে।বিষয়টি নিয়ে কতৃপক্ষ যথাযথ নিয়মে আইসিসির কাছে আবেদন করলে অবশ্যই আম্পায়ার তিন জন নিষিদ্ধ হবেন সব ধরনের খেলা থেকে. কারন এটা ছিলো বড় ম্যাচ এখানে এই ধরনের দৃশ্যমান ভুল করার কোন অধিকার নেই ম্যাচ পরিচালনাকারীদের।শুধু ইয়ান চ্যাপেল নয় অনেক খেলোয়াড় এই বিষয়টি নিয়ে মুখ খুলেছেন কিন্তু অত্যন্ত দুঃখজনক হলেও সত্য এত বড় একটা ভুল হয়ে গেলো তবুও কেন মিডিয়াতে জোর আলোচনা হলোনাইয়ানের কথার সুত্র ধরেই বিদেশী অনেক মিডিয়া আবারো এই বিষয়টি নিয়ে কথা বলতে শুরু করেছেন। বিষয়টি অতি সুক্ষ্ম তাই অতিদ্রুত এই বিষয়ে আইসিসির দৃষ্টি আকর্ষণ করা হোকমামলা করলেই শাসন স্বরূপ নিষিদ্ধ হবেন তিন আম্পায়ার।বাংলাদেশ এবং ভারতের মধ্যকার খেলার স্কোরবোর্ড আপনারা আরো একবার দেখুন তাহলে অতিসহজেই বিষয়টি পরিষ্কার অনুধাবন করতে পারবেন। সূ্ত্র: বিডি২৪রিপোর্ট,1
আমিও পড়তেছি ভাই একটু রস করা আরকি,0
যত দিন আপনার হাতে দেশ পথ হারাবেনা এই বাংলাদেশ জয় বাংলা,0
এটা ভালো করেছে এসব ময়লা আবজনা রাখতে নাই,0
লোল মানুষের জন্য মানুষ ভাই এখন বাজারে তারী বেচতে বেচতে সবাইকে তারী ব্যাপারী মনে করছেন?!!এটা ঠিক নয়😂,3
এই দেশ এমন হলো কেন তার কি কোন উওর আছে?,4
দুই একটারে দরে ফাঁসি দিলে তখন দেশে খারাপ কাজ আর হাতো নাআমরা চাই বিদেশে কেও খারাপ কাজ করে বাচঁতে পারবেনা,2
! সরকার যখন আপনাদের মুক্তচিন্তার নামে অশ্লীলতানূরার্মীমুক্ত বেশ্যার মত কায্য কলাপ থেকে দুরে থাকতে বলল তখন গায়ে জ্বলে উঠল।।,3
ইসলাম শান্তির ধর্মকোনো হিন্দু মহা নবীকে শ্রদ্ধা করুক বা না করুক আমি করিআমি উনাকে একজন আর্দশ মানুষ হিসেবে মনে করিউনার আর্দশকে দয়া করে অমান্য করবেন নামানুষকে ভালবাসতে ও শ্রদ্ধা করতে শিখুননাহলে আপনারা ইসলামের গায়ে মিথ্যা কলঙ্ক লাগাবেনইসলাম যে শান্তির ধর্ম মানুষ তা ভুলে যাবেআশা করা এটা হতে দেবেন না,0
সরকারের দমন নীতি পরিহার করতে হবে,3
যাক বিমানবন্দরে এখন এতটুকু নিশ্চয়তা আছে যে কোন বিপদে পরলে কেউ একজন আছে যার কাছে যাওয়া যাবে। নাম্বারটা একটু দিলে মিলিয়ে নিতাম আরকি,0
Riddhiman Datta আপনি ওই বাঝে কথাটায় সমর্থন করে তো গালির চেয়েও জঘন্য কাজটা করলেন,3
সংখ্যা গুরুরা এ ভাবে প্রতিবাদে করলে প্রতিমা ভাংচূর বন্দ হবে তথা সংখ্যালঘুদের উপরে নির্জাতন করতে ভয়ে পাবে,0
ভাই কবে থেকে তাদের সাথে ?,2
দেশে এখন আর আইন নাই আইন বীহীন বাংলাদেশ দেশে এসব কি চলছে এই কথা ভাবলে চোখে পানি চলে আসে আজ চার দিকে শুধু আইন এর বিনা হাহা কার করছে,1
১০০% সহমত,0
অবশ্যই ৷ কারন তারা চেতনা লালন করে বিক্রি করে টাকা কামায়না ৷,2
শুধু নিরাপওা কর্মকর্তা কেন each and everybody চোর এখানে ! বিমানবন্দর নিয়ে যেমন চোরদের সিন্ডিকেট আছে তেমনি বিমানকে নিয়েও ডাকাতদের সিন্ডিকেট বহুদিন ধরে চলছে শুধু মাঝেমধ্যে লোক দেখানো দুইচারটা চোর পুলিশ খেলাচলে। বিমানের নামে স্বাধীনতার পরথেকে যে টাকা লোকশান দেয়া হয়েছে তা একসাথে করলে এরকম দশটা বিমান বন্দর বানানো যেত !?বাংলাদেশ বিমান একটা হরীলুটের জায়গা দেখার কেউ নেই থাকলেও তারমুখ যেকোন ভাবে বন্ধকরে দেয়া হয়।,1
ভাই অপরাধের মাত্রাই বুজেন না আসছেন গ্যাজাইতে।,2
বাহ তাহলে তো উনি বেশ ক্ষমতাধর ব্যাক্তি ।এই page এ মাননীয় পররাষ্ট্র মন্ত্রী  আছেন উনিও দেখবেন আশা করি  এই বিষয়টি ।,0
আমেরিকায় এধরনের হত্যার তদন্ত ও বিচার করতে কত সময় লাগে আলোচিত হত্যায় আমেরিকার তদন্ত দলের রিপোর্ট কয় মাস পরে দেওয়া হল?,3
বন্ধ করলাম ৭১ টিভি,2
আল্লাহ উনার সব গুনাহ মাফকরে জান্নাত বাসি করুন আমিন ।,1
জনাব আবু সাঈদ সাহেব কে অসংখ্য ধন্যবাদ উনি উনার দায়িত্বে কোনো প্রকার অবহেলা না করার জন্যআপনাদের এই সততার জন্য আজ আমরা সাধারণ জনগণ কিছুটা নিরাপত্তা পাচ্ছি airport এর সকল কর্মকর্তাকে ও অসংখ্য ধন্যবাদ জানাই,0
আপনি একটা মালই তনু তনু লইয়া পইরা আছ মুয়াজ্জিন মারার ঘটনাতে তো কোন মিটিং মিছিল করলেন না এখন মন্দির ভাংছে তার জন্য আপনের লাগে তাই না? সবাই বলে আপনি নাকি ইন্ডিয়ার গুটি এতদিন শুনেছি আজকে বিশ্বাস না করে পারলাম না,2
আজকে তোমার কোন কথা নেই কেন রিজার্ভ চুরি নিয়ে জা গরিবের ঘাম ঝরানো টাকা,2
ফালতু সংস্ক্রিতি নিয়া বাংঙালীরা একটু বেশি বারাবারি করে বিষেশ করে ধনীর দুলারীরা এটাকে বেশি প্রাধান্য দেয় তাদের বিলাসতার একটা প্রতিযোগিতার প্রতিফলন ঘটায় এখানে,3
পুল‌িশ আবার প্রমান করল‌ো মানবতার স‌েবক,0
সরাসরি ঘোষনা দেন আপনার ধর্ম ইসলাম শাহবাগের নাস্তিকদের রাখা ভুল ছিল তাহলে আমরা আপনার পাশে থাকি আর না থাকি আল্লাহ আপনার পাশে আছেন,0
আমি প্রশাসনকে দ্বায়িত্ব পালনের জন্য স্যালুট জানাই,0
ম্যাজিস্ট্রেট ইউসুফ সাহেবের অনেক প্রশংসা শুনেছি উঁনার জন্য বহু লোকের উপকার হচেছ আল্লাহ্ তাঁর মঙ্গল করুন,0
এট কে ভাংছে আগে নিশ্চিত হোন তারপর কমেন্ট করুন।,3
এত চোর তো মনে হয় পুরা বাংলাদেশ এ ও ধরা খায়না যত ধরা খায় এয়ারপোর্ট একিন্তু প্রশাসন মনে হয় জানে না যে prevention is better than cure,3
চোরের মার বড় গলা,2
জনাব ভাইস প্রেসিডেন্ট - বোর্ড অফ এয়ারলাইন্স রিপ্রেজেন্টেটিভ সাহেব তো হয়রানির আগে একবারও ঘোষনা দেন নাই যে আজ থেকে অনির্দিষ্টকালের জন্য যাত্রী হয়রানি শুরু হচ্ছে!! তা লাথি মারার আগে কেন ঘোষনা দিতে হবে। আর প্রতিটি বিদেশি এয়ারলাইন্স যাত্রীসেবার প্রতিশ্রুতি দিয়েই একটা দেশে রেজিস্ট্রেশন করে যাত্রী হয়রানি নয়। কেউ দিতে ইচ্ছুক না হলে নিজ দেশে গিয়া মাছ মারো।,3
একমত আমি,0
খুব ভালো লাগলো পড়ে,0
