text,label
বিছানায় শুতে দেখি বিছানায় ঘুমিয়ে ভয়ে গা শিউরে উঠল,4
ভাই ৪৬০০ ভিউ আনলাইক ৪৬০০ বিষাক্ত মানুষ,3
ভালোবাসার আঘাত দিয়ে ফিরিয়ে চোখের প্রত্যেক ফোঁটা অশ্রু পথকে পিচ্ছল দিবে একদিন,1
ইংলিশে অর্নাস মাষ্টার্স চাকরির অভাব হয়তবা বেতনের চাকরি পায় হয়তবা সরকারি চাকরি পায় টিওশনির অভাব বুঝলেন ভাই যতসব ফালতু কাহিনিযা কাহিনি,3
আজকেই সানডে মানডে ক্লোজ নিশ্চয়ই কেরামুন কাতেবীন আমল নামা খুলে গালি গালাজ দোজখের সিল আজকেই লাগিয়ে,4
মিনিট এখোনো টাকার চেয়েও দামি মিনিট দোয়া করতাম সবই কবুল,0
ভয় ভয় ভাবটা মাথা চাঁড়া দিয়ে উঠে যোগ সাপ পোকার ভয়দিনে দুপুরেও লোক ভয় পায়,4
Fatema Tuz Zohra Mitu আপু প্রেমের টা জেনে মজা পেলাম দোয়া সবসময় হাসিখুশি থাকো ভাইয়ার সাথে,0
সেটটাতে সুন্দর লাইটিং যেতো গানগুলোর পারফেক্ট আবহ তৈরী হতো দেখতেও ভাল্লাগতো ভালোবাসা শুভকামনা,0
লীনার পড়ে গেছিল হিমানীর মায়ের বাড়িতে জয়েন দিনটার খাট সোফা আলমারীর তলা কোণা কোণা গুচ্ছের ময়লা ঝুল কালি দেখিয়ে বলেছিল দেখো বৌদি রেখেছে,3
ছাত্রলীগের ৩০১ সদস্যের কেন্দ্রীয় কমিটির দেড় শতাধিক আসন্ন সম্মেলনে পড়তে বিরুদ্ধে অসংখ্য অভিযোগের পাশাপাশি মাদকে সম্পৃক্ততার প্রমাণ রয়েছে খোদ আওয়ামী লীগ হাইকমান্ডের,3
প্রাকৃতিক দুর্যোগ লোভী মানুষ গাছ পাহাড় কেটে বাড়ি ঘর বানাচ্ছে দূষণ,2
এয়ারপোর্ট খোলা পুরো বাংলাদেশ লক ডাউন প্যান্ট খোলা,3
যেদিন হারিয়ে যাবো সেদিন বুঝবেহাজার ভিড়ে সেদিন আমায় খুঁজবে সেদিন পাবেনা আমাকেপাবে আসা স্মৃতিগুলোকে কষ্ট হয়ত আঁচড় কেটে গেলেই সাথি পাবেজানিনা কতদিন নীরবেসবার অগোচরে চোখের জল ফেলতে,1
মুভির ভালো রিভিউ সবাই কমেন্ট বাক্স মুভির প্রশংসা চুদে দেয় নেগেটিভ রিভিউ উল্টা ভাই মতামত,3
জীবন সম্পর্কে ছাপোষা এক মানুষ ডিভোর্সের সন্তানসহ দীর্ঘকাল রকমভাবে বাঁইচা আছি ভাইঙা পড়া জীবন,1
বর্ণিল অনুষ্ঠানের দিয়ে তারুণ্যের উচ্ছ্বাস প্রবর্তিত গোলাম মুস্তাফা স্মৃতি সম্মাননা২০২০ সোমবার সম্মাননা গ্রহণ দেশের প্রথিতযশা অভিনয়শিল্পী আফজাল হোসেন আবৃত্তিশিল্পী প্রজ্ঞা লাবণী,0
হ্যাঁতাই হবেএকে দুনিয়ায় রোগের চিকিৎসা দেশে শক্তিশালী চিকিৎসা ব্যাবস্থা দেশের মানুষের সচেতনতা ব্যারিস্টার সুমনের মত রাস্তায় লাশ পড়ে তাকাবেও,1
সরকার সিএমপি ক্ষমতা মালিককে সাথে মিলিয়ে মৃত্যুর মিছিল দেশেছিছিছিছিলক ডাউন হেডা ডাউন,3
এইসব সুন্দরীদের খুজে অনুষ্ঠানের টাকা দিয়ে মুলার চাষ করতো মানুষ সস্তায় বাজারে তরকারি পেতো রীতিমতো ছাগল দিয়ে হালচাষ প্রক্রিয়া,3
করোনা বয়স্কদের হুমকিজনক রোগপ্রতিরোধ ক্ষমতা কম রাষ্ট্রের স্বাস্থ্যব্যবস্থা দুর্বল রাষ্ট্রের মানুষ রোগে আক্রান্ত অসুখ বিদেশে চিকিৎসা উপায় নেবে,1
ছবিটার প্রোফাইল পড়ার আরে একজন বিশ্বখ্যাত বিজ্ঞানীর প্রোফাইল পড়ছিপরের ছবিটাই নামিয়ে আনবে পৃথিবীর বাস্তবতায়কেমব্রিজ পিএইচডি একজন লেখকের বই প্রকাশনী ছাপতে চায়না কেণনা গবেষণামূলক বইয়ের পাঠক যুগে নাইতাঁর ফেসবুক প্রোফাইল আঙিকে বইয়ের রং মাখানো পাবলিসিটি হবেবলছিলাম ডক্টর ফ আল সিদ্দিকির কথাযিনি ছাপানো বইগুলো মেলার এক স্টল স্টলে ঘুরছেন 😭বাংলাদেশ পরমাণু শক্তি গবেষণার অবসরপ্রাপ্ত বিজ্ঞানী বুঝতে দেশ কখনোই বিনয়ী সৎ মানুষের দাম দেয়নিযেখানে বিনয় দুর্বলতা দেশ প্রকৃত জ্ঞানীর সম্মান জানেনা একসময় জ্ঞানী জম্মায়না,1
পিচ্চিকে আদর ভয় লজ্জায় ঘেন্নায় ভিতর টা ছিড়ে যায়,3
কাঁদলাম ভাইহুজুগের পেছনে ছুটা জাতি ধর্মের দুনিয়ার রীতি,1
হঠাৎ কালাম সাহেবের ভীতরটা কেপে উঠলো লা হাওলা ওয়ালা কুয়াতা ইল্লাবিল্লাহ পরছেনতার শরীর থরথর কেপে উঠলো,4
খাইলেই সবাই এইগুলা খাওয়া বন্ধ দেয় 🤬 খাবার গুলা এতো দাম দিয়ে দেখি ভেজাল মেশানো,2
দুপুর সকালটা করো ভাগ রাগ,2
গুলশান বনানী বারিধারা এলাকা দিয়ে ঘেরা লেকগুলো ভাগাড়ে পরিণত হয়েছে নিয়মিত পরিষ্কার মশার ওষুধ দিলেও,2
ভয়ে কলিজা শুকিয়ে সবাই জেনে মানুষ শিকারেও অরুচি দানবের,4
মোঘল সিরিজের লেখা আসে ইহুদি ধর্ম সিরিজ খবর সিরিজ মাঝপথে থামায়ে দেবেন অতীত ইতিহাস,3
অসভ্য মহিলাকে থাঠিয়ে চড় মারতে মেন্টাললি ডিসব্যালেন্সড সময় বাজে পারতোনা,2
বিনোদন দোষের দরকার কোনটা বিনোদন কোনটা ফাচুকিপনা বুঝবার দরকার,3
করোনার সারা দুনিয়া থমকে তামাশা করোনা তামাশা আজব জাতি,3
মেজাজ খারাপ রুনার ইঙ্গিতপূর্ণ অপমানজনক,3
ভিনগ্রহের ইউটিউব চালায় এতো সুন্দর ভিডিও তে ডিসলাইক দেয়এইসব ডিসলাইকারদের থাপড়াতে মন চায়,2
দ্যাখ একউপায় বলি শুনেছি এক দশ গুনলে রাগটা শান্ত আসে রাগ দশবারোতে কুলোবে — একশো গানে দ্যাখো,2
জানেন আপনাকে আল্লাহ আইসা বলছিল মানুষদের মানুষ করোনা আতঙ্কে মরবে,3
চীনের প্রদেশের রাজধানী উহানে করোনাভাইরাসের প্রাদুর্ভাবের খবর সংগ্রহ হচ্ছিল করোনার প্রাদুর্ভাবের সময় একজন চিকিৎসক অন্যদের সতর্ক সময় পুলিশ দমিয়ে দেয় এক মাস চিকিৎসকই হিরো হয়ে ওঠেন,0
দেখতেছি কড়া মালাউন লাভার 😂 আরিজিত সেন্টি খাওয়া গান সেন্টি হয়ে 😂😂 গান শুনলে আসে জোড় আসে সেন্টি সেন্টি,3
খারাপ লাগছেযত সময় ততই খারাপ লাগার টা বাড়ছেচোখের একজন জলজ্যান্ত মানুষ ঠান্ডা মাথায় মেরে ফেলতে কষ্টদায়ক,1
কমান্ডার পদে নারী সেনাদের নিয়োগ সম্ভব সুপ্রিম কোর্টে জানিয়েছেন কেন্দ্রীয় সরকারের আইনজীবীরা সম্ভব হয়েছে অন্তঃসত্ত্বা অবস্থা মাতৃত্ব বাড়ির নারীদের যেভাবে ছুটি অফিসার পদে,2
সৈন্যরা চাইলেও আলেকজান্ডারের মায়ের বাণী আলেকজান্ডারকে ঠেলে সিওয়াহএর তীরবল্লমের চেয়েও যন্ত্রণাদায়ক মরুভূমির তীব্র তাপমাত্রা টের পেল মেসিডন বাহিনী একরকম বাধ্য হয়েই,3
খাওয়ার সময় বন্ধুদের ভিডিও বলছিলাম উহানের পার্শ্ববর্তী শহরে বাড়িতে আসতে ভয় পাচ্ছিল,4
কাওয়াসাকিতে স্কুলবাসের অপেক্ষারত শিক্ষার্থীদের ছুরি হামলার ঘটনা ঘটেছে দুজন নিহত আহত ১৬ নিহত ব্যক্তিদের এক কিশোরী রয়েছে নিশ্চিত পুলিশ,1
তোমাকে অভিনন্দন জানাচ্ছি বিয়েতে কামনা জীবন উপভোগ করো,0
মন অনেকটা ভাবা অবহেলা সহ্য সত্যি কষ্টকর,1
অনুপম দেয় হতাশ ক্রিকেট প্রেমী বাংলাদেশীকে😞,3
কালামের মা আছপিয়া খাতুন ভয় পাচ্ছেনএ বাসায় ইলিশ মাছ রোজি রান্না হয়রান্না ঘরে আজকাল বাদড়ের হামলা কাটা মাছের টুকরো গুলো ছিনিয়ে যায়,4
জানি গান টা শুনে নেশা পড়েছি ভালো লাগলো বাংলা ভালোবাসা রইলো,0
রাজা ফিলিপ রানী অলিম্পিয়াস রাজপুত্র আলেকজান্ডার তিনজনই গ্রিকরা মেসিডোনিয়াকে অবজ্ঞা অ্যাথেনিয়ান স্পার্টানদের মেসিডন বুনো অসভ্য শহর শুধুমাত্র ঘোড়সওয়ার মেষপালকরাই,3
কাকু নিত্য ভূতের গল্প ভয় পাইয়ে,4
রেজাল্টের কষ্ট পড়ে মন খারাপ অবস্থায় বকাঝকা আরো উৎসাহ তুই ভালো করেছিস আরো ভালো ছেলেটা সুইসাইড ভুল করছেকারণ আত্নহত্যা মহা পাপ,1
ঘরে শুয়ে পড়ি ভয়ংকর বিদঘুটে স্বপ্নে মাথাটা গুলিয়ে আসে প্রচন্ডরকম মাথা ব্যথা ঘুম উঠতে,4
আধুনিক সমাজে সবচেয়ে বড় সমস্যা একাকীত্ব বিয়ে একা একা,1
মাথাটা সিউর ডাক্তার টাক্তার চেহারার অবস্থা রেডি হও ত্রয়ীকে স্কুলে যাবো অফিস,3
রাজধানীর কল্যাণপুরে জাহাজবাড়িতে জঙ্গিবিরোধী অভিযানে নয়জন নিহতের ঘটনায় মামলায় অভিযোগ গঠনের শুনানি হয়েছে মার্চ অভিযোগ গঠন বিষয়ে আদেশের ধার্য আদালত ঢাকার সন্ত্রাস বিরোধী ট্রাইব্যুনালের বিচারক মুজিবর রহমান বৃহস্পতিবার আদেশ,0
শেষ হয়ে গেছেনাকি শেষ করেছিলেলাগছে ভালো জীবনটা আরআজ মন ভালো,1
ভালোবাসি কারোর সাথে দেখলে সত্যিই অঙ্গ জ্বলে যায়,1
মুভি বানাইলেন ভাই হাসতে হাসতে ফ্লোরে পইড়া গড়াগড়ি খাইতে খাইতে শেষ 😁😁😀😂😂😂😂😍,0
তরুণদের স্বেচ্ছাসেবাকে উৎসাহ স্বেচ্ছাসেবা সম্মাননা ২০২০ ভালো স্বীকৃতি উদ্যোগ নিয়েছে ভলান্টারি সার্ভিসেস ওভারসিজ ভিএসও আলো,0
অসাধারণ শব্দ বলতাম সত্যিই সুন্দর,0
টাকা দিয়ে চাবি তোলার নিচু হলাম দেখলাম ভয়ে পুরো শরীর থরথর কাঁপছে,4
রাজশাহী পলিটেকনিক ইনস্টিটিউটের অধ্যক্ষকে পুকুরে ঘটনায় ক্যাম্পাসে টর্চার সেলের সন্ধান পেয়েছে তদন্ত কমিটি ক্যাম্পাসের ভবনের ১১১৯ নম্বরের কক্ষ লোহার রড পাত পাইপ উদ্ধার পুলিশের হেফাজতে হয়েছে,4
বাইট্টা মানুষ স্যারদের ক্ষমতা দেখাতে যায় এইসব আদোচাকে পাছায় লাত্থি দিয়ে IIUC অবস্থা,2
দেখেছি ব্যাস্ত থাকি কলিংবেল ত টেলিফোন বাঁজতে থাকেসেই শব্দে ব্যাস্ত যায়,3
সোনালি রং ঢেউখেলানো ছোট ছাঁটা চুলগুলা বিষণ্ণবোধ হচ্ছিল,1
কন্ট্রাক্টর অগ্নি দৃষ্টি তাকালো মেয়েটাকে বললোআপা লোকটা সাথে অসভ্যতামি কোনোরকম লোকটাকে নামিয়ে দিতেছি,2
জেল কম্পাউন্ডের পা কাল রাতের মত অনুভুতি হলোকোন ছাড়াই ভয়ের শীতের স্রোত মেরুদন্ড বেয়েঅনুভুতিটা কাল রাতের মত অত তীব্র কমও,4
ভ্যালেনটাইন ডে তে কাপলরা সেক্স সো স্টপ সয়িং ১৪ তারিখ সবাই ফার্মেসী তে ভিড় এতো লো মেন্টালিটি বেঁচে আছো কিভাবে ভাই,3
ভালভাবে সম্পন্ন রাগকে নিয়ন্ত্রন পারো,2
সিরিজ দিয়ে তোর জামা পড়া আইসি শালা,3
গুম স্থানীয় রাজাকার বাহিনী হত্যা পাকিস্তানি বাহিনী পরিবার ভয়ে ভারতে আশ্রয় ভয়ংকর অবস্থা,4
ইচ্ছা করছিল বললাম,3
এদেশে হায়না বেড়ে বন্দ প্রসাশন টাকা কুল কিনারা,2
ভিনগ্রহের ইউটিউব চালায় এতো সুন্দর ভিডিও তে ডিসলাইক দেয়এইসব ডিসলাইকারদের থাপড়াতে মন চায়,3
যেই পুলিশ মাদারচুদের বাচ্চা টা হেতের চৌদ্দ গুষ্টি সিন্স,2
অসুস্থ রীতিমত সুস্থ গটগট পিংক সিটির গেটের হাঁটা যাবার পিছের একটু সরিও তাতেও বুঝতাম কিছুটা সেন্স,3
অঙ্কুশ এতো বোকাচোদা 🤣🤣এতো হাসি লাগছে অঙ্কুশ বার্তা শুনে ক্লাস ছেলের,3
ভেঙ্গে স্বপ্ন গুলো মাঝে পুষছি পারিনি মত ভুলে সাথে কাটানো কিছুটা সময় মুহূর্ত পারিনি নামের অতীতটাকে জানি পারবো তোমায়,1
সন্দেশ আম্মু দোউখানুর উপস্থিতি অনুভব রাগে পিত্তি জ্বলে,2
বন্ধু পরিচয় বড় ধরনের ক্ষতি হতো চিন্তা ভাবনা চেনে ছেলেদের একটু কষ্ট লাগছে ছেলেরা ভাল মন,1
হ্যাঁ দিনটা স্পেশাল জন্যআজকে আরো বিশদভাবে অনুধাবন হ্যাঁ ভাগ্যবান কেয়ারিং ফ্যামিলি,0
নাগরিক ছন্দপতন ঘটায় এক ভূতুড়ে পরিবেশ তৈরি হয়েছে মানুষের পাদচারণায় পরিপূর্ণ জায়গাও জনশূন্য গাড়ি দোকানপাট বন্ধ সবাই ঘরে অনাকাঙ্ক্ষিত একটার প্রহর গুনছে,4
অবহেলা যাই করোনা চিকিৎসায় চট্টগ্রামের অবস্থা ঢাল তলোয়ার নিধিরাম সর্দারের নাজুক অবস্থা দেশের জাইনাহ সেদিন ডাঃ মারা গেলেন দায়ভার সরকার নেইনি দিয়ে স্ত্রী সন্তানের কষ্ট সম্ভব,1
দেশপ্রেম দেশের নেতারা ভারতের দালালি,3
জীবকে হত্যার পরিকল্পনার ইনটেল গ্রুপ গঠন দলের ব্লগ ফেসবুক সম্পর্কে তথ্য সংগ্রহ পরিচয় সম্পর্কে নিশ্চিত রাজীবকে হত্যার এক্সিকিউশন গ্রুপ গঠন এক মাস রাজীবকে অনুসরণ,4
ছাগলের বাচ্চা ছাগল কয়েকদিন পরপর তুই ছাগলামী আসিস মাদারচোদ ভাষা ভালো শিখে ভিডিও ছার,2
মিথ্যা আসলোআর মিথ্যা বলেছে কজ দেশে সিকিউরড ফিল করছেনাসংখ্যালঘু অপেক্ষাকৃত দুর্বলের পরেতাই মেরে ফেলার জানপ্রান বাঁচাতে মিথ্যে বলেছে,3
পই পই ভয়ের গল্প সাত সাআত খানা ভয়ের গল্প,4
ফেসবুকে ভেসে বেড়াচ্ছে হাসিখুশি এক তরুণীর ছবি ছবি শেয়ার অভিনন্দন জানিয়েছেন নাসায় যোগ দিয়েছেন বাংলাদেশের মেয়ে মাহজাবীন হক শুভকামনা,0
সরাসরি বলিদান হয়ে যাবি ছেলে ক্যাম্পাসে আসলে সমস্যা দায় দায়িত্ব নিবেপ্রশাসনের উছিত মারমা সন্রসীকে গ্রেপাতার,3
আল্লাহর অশেষ রহমত কুদরতে বেচে আছি আলহামদুলিল্লাহ,0
ঘরে বিরক্ত হয়ে মজার উনার প্রকাশ রাজনীতি হয়না,3
ঢাকা আন্তর্জাতিক বাণিজ্য মেলার ডিআইটিএফ সময় মেলা শেষ ফেব্রুয়ারি বৃহস্পতিবার,0
গানগুলা ছেব্রা ছেব্রা,3
বাজে গন্ধ লাগছিল হঠাৎ আবিষ্কার করলাম ঘাড়ে,4
টাকা সবাই ইনকাম শিক্ষক সবাই শিক্ষকদের গালি দেয়ার যোগ্যতা,2
হাসিচোখ পুরাই মেয়ের মতআমার অন্নেকদিন মেয়েকে দেখলামতোমাকে ভাল লাগছে,0
দিনশেষে আইডল হওয়ার কথাসেই ডাক্তাররা দিয়ে খায় গালিমাগনা গালি,3
পুরো রাতটাই জেগে কাটালামমনের নামের ছেলেটির অদ্ভুত এক মায়া অনুভব করছিআমার চোখে ভাসছে নিশ্পাপ চেহারাআর ভেজা চোখ,1
দেশটা বাবার ইচ্ছা করতাছে পুলিশের ছেলে মেয়ে প্রতিবন্ধী,2
স্বাস্থ্যমন্ত্রী কুত্তার বাচ্চা বাসায় সংবাদ সম্মেলন করতেছে মানুষ মারা সবকিছু আজকের মাস কুত্তার বাচ্চা বলতেছে চিকিৎসায় মারা কুত্তার বাচ্চা নিবে স্বাস্থ্যমন্ত্রী জুতাপেটা প্রত্যেক হাসপাতাল পরিদর্শন,2
পছন্দ হয়নি ভালো ছেলে ছোটভাই কিভাবে পছন্দ মেয়েটার লজ্জা শরম পরিবারই শিক্ষা দিয়েছে মেয়েটাকে,2
ভিডিওগুলো তরুণদের মাঝে অনুপ্রেরণা যোগায়আপনাকে গর্ব হয়আপনি একদিন বড় ইনশাআল্লাহ দোআ,0
কিভাবে সবাই পারলেও পারতাম এ্যাক্রোফোবিয়া,4
মানুষ নিছক বিনোদন চায় ফুটেজ ক্রাইসিস একটু ভ্যালু বাড়ায়া নিচ্ছেন যত্তসব ছ্যাচড়া,3
চলতি বছরে চীনের বায়ুমণ্ডলে ক্ষতিকর নাইট্রোজেন ডাইঅক্সাইড গ্যাসের এসেছে করোনাভাইরাসের প্রাদুর্ভাব মোকাবিলায় চীনের কারখানাগুলো বন্ধ হয়ে যাওয়ায় এমনটা হয়েছে,0
কাহিনী প্রতিযোগি মারতাম জেল জরিমানা জাজমেন্ট গীরি আজীবনের ঘুছায় দিতাম,3
একা চিত্র হয়ে সাথী পেয়ে অভিভূত চিত্র আসলে আসলে একাকীত্বে ভুগতাম চিত্র ভাল থাকুক ভাল ভাল চিত্র উপহার দ্র কুমিল্লার আসল মাতৃভাণ্ডার মত আসল চিত্রগল্প চিনে নিন 😀,0
শীতেও কাঁপি ভয়েও কাঁপি শীতে কাঁপলে ভয় —,4
স্বপ্ন গুলো তোমাকে সাজানো তোমাকে পথ স্মৃতিগুলো বাচতে কষ্ট গুলো পথ,1
করোনাভাইরাসের আতঙ্কে বিনোদন – দুনিয়া স্থবির চলেছে বিনোদন – বিশ্বের করোনার নেতিবাচক প্রভাব পড়েছে দেশের চলচ্চিত্র অঙ্গনে বড় আঘাত এসেছে কনসার্টের,1
দূর বাড়িটার তাকাল তাকাতেই ভয়ের শিহরণ জেগে উঠল তাকিয়ে,4
বেয়াদবের ফ্লিম দেখবে ভালো শিখতে বেয়াদবি বন্দ হউক,2
ভালোবাসা স্থায়ী কতটা বাধা পেল বড় বড় ভালোবাসা গল্পটা সুন্দর,0
মারবে মেরে ফেলবে ফেলছি চুষে নেবে,1
বাংলা ভাষা সারা বিশ্ব ছড়িয়ে একদিন জয় বাংলার,0
ট্যুরিস্ট প্লেইসগুলো অনেকটা জাস্ট ফ্রেন্ডের মতোযেগুলায় আজীবন বসবাস নাবরং দুএকদিনের ঘুরতেই ভাল সবসময় থাকার আসলে দজ্জাল বৌ ঢাকাই পারফেক্ট ♥,0
জড়িয়ে বলেছিল কেঁদে সারাদেশে বাবার মানুষকে মেরেছে সারা দেশটাই আজকে কাঁদছে,1
হায়রে বাঙ্গালি শুন্দর ভিডিও কতগুলা মাদারচুদে ডিসলাইক দিছে,2
বছর আসুক আশা পৃথিবীতে ছড়িয়ে ভালোবাসা হানাহানি ভেদাভেদ ভুলে সবাই মিলে মিশে সৎ পথে চলি,0
গভীর ঘুম ভেঙ্গে যায় তাকিয়ে থাকি অন্ধকারে দেখি তাকিয়ে দিকেভয়ানক হওয়ার প্রতীক্ষায় গুনছি,4
কোনোমতে সহকর্মীর দেহকে নিচে নামালো দেহের তাকিয়ে পাটোয়ারী শিউরে উঠলো সহকর্মীর দেহটা পুরো সাদা হয়ে চোখ,4
আপুর শ্বশুর উঠে টয়লেটের টয়লেট রেগেমেগে ডেকে বললো কোনোদিন বাড়িতে আসবো নাশুধু বাসা হয়ে গেলেনপরে,2
কালকের রাতটা সুন্দরভাবে শেষ হয়েছে আজকের সকালটা সুন্দরভাবে হয়েছে,0
মহৎ শিশু বাচ্চাকে মুরুব্বির গায়ে তুলছেন মুখে ভালো,3
শুনতাম ছাত্র প্রশ্ন পায় এরপর মানুষ বলবেপ্রশ্ন পায় চুয়েট হইছে মদ খেলে মাথাএ ঢুকবে নাহ গুলো টাকা মারার ধান্ধা আন্দোলন ছাড়া ছুয়েট হএনি নাহ,2
রাস্তায় মেয়েকে হেনস্তা সম্মানহানির জানোয়ার কুদ্দুস সহযোগীদের দ্রুত বিচারের আওতায় আনা,3
হাসলে সবাই সাথে কাঁদলে সাথে কাঁদবেনা মানুষকে একা একা,1
সকালের শান্ত পরিবেশ আদর্শ সময় পছন্দের মানুষদের জীবন আনন্দে উৎসাহে ভরে ওঠে,0
মেয়ের আত্নার সাথে প্রেম ভালবাসা ভাইদের সুপ্ত খারাপ কিভাবে,0
এতবড় বড় কুকুর কোনদিন দেখেনিসবাই একজায়গায় জড়ো হয়ে ঠকঠক লাগল,4
ভয়ের অদ্ভুত শিরশিরানি মেরুদন্ড বেয়ে মেয়েটাকে কোথাও দেখেছে,4
জানি কায়িক শ্রমিকদের ভালো ভয়ংকর লেভেলের ভালো,0
রায়হান ভাইয়ের জ্বলবে আগুন ঘরে ঘরে,2
কুলাঈগার সন্তান জন্ম হয়েছে সৌদি আরবে মুসলিম জাতির দুর্ভাগ্য মানুষ আজকে মুসলিম রা অপদস্থ,1
বড় গাড়ীগুলা রোডে করেএটা মোটামুটি চিটাগং টু গাজীপুর এনা উঠার সুবাদে হয়ে গেসেএই রাস্তাটা রেসিং গেমের ট্র‍্যাক তারাও নিড ফর স্পিড খেলতেসেনাসেটা চায়নাওভারটেকিং গুলা ভয়ংকর সেগুলার ফলাফল হয়নিয়মিতই দেখি আমরাক্রেডিট সাড়ে ঘন্টায় পোছায় দেয়াকেযাত্রীরাও বাহবা,3
হা হা রিএক্ট দিয়েছে বিবেক মজার মানুষ মানুষের কষ্ট হাসে,3
একজন মুক্তিযোদ্ধার সন্তান চাই ম্যাডাম গাজীপুরে মত একজন sp শামসুন্নাহার সারা বাংলাদেশের জেলায় দরকার দোয়া বেচে গর্বের সাথে,0
মাথা চক্কর দিয়ে উঠল ঘুরে পড়ে ভয় চরম অবস্থায়,4
প্রতিদিন আপনাকে ভালোবাসতেন বিশ্বের চেয়ে,0
দামড়া দল হউক কয়দিন ফর্মে ম্যাচ জয়ী ইনিংস খেলবে লাভ ইউ ফেনা ফেলবেন নাতো,3
মাদ্রাসায় পড়া পোলাপান অন্যায় অন্যায় কলেজের পোলাপান অন্যায় অন্যায় তাহসিনেশন মাদ্রাসাকে অপমান ক্ষমা চাওয়া উচিৎ ব্যাক্তি পুরো কমিউনিটির চাপাতে,2
মানুষ টা মেনশন দিয়া কয়না ওইদিন একটু তারাতাড়ি অফিস ম্যানেজ বকুল তলায় বইয়া কোলে মাথা রাইখা গান শুনতাম 😥😥😀😀,1
দেখলাম জানি বিশ্বাস নাভয়ংকর দর্শন এক মহিলা কুতসিত দাতগুলো তাকিয়ে,4
ব্যর্থ হয়ে এরকমটা বসবাস প্রত্যেকটা মানুষের অশনি সংকেত,4
চট্রগ্রাম অবহেলিত শহর দেশে পর্যাপ্ত পরিমাণে ভেন্টিলেটর মানুষ মারা অশিক্ষিত মন্ত্রী বাংলাদেশের মানুষকে তিলে তিলে শেষ দিবে,1
হাতের সহজসারাজীবন পারা সহজ নয়সহজ হওয়ার একটাইভালোবাসা রং বদলায়,1
সকালটা শুরুই হয়েছিল আশায় অপরাজিত ব্যাটসম্যান মুমিনুল হক লিটন দাস সময় সম্ভব উইকেটে দলকে টেনে কোথায়,3
পৃথিবীর দেশেই সংখ্যালঘুরা ভালো অস্ট্রেলিয়া আফ্রিকাসহ দেশের আদিবাসীদের ভাবুন,3
একদম নিখুঁত মানুষ খুঁজতে যেও বিধাতা মানুষের ভিতর খুত মিশিয়ে নিখুঁত মানুষ খুঁজতে ভালোবাসার কোনোমানুষই পাবে,1
বিশ্বকাপের কয়েকটি গুরুত্বপূর্ণ ক্যাচ ছেড়েছে বাংলাদেশ শেষে হাতছাড়া সুযোগগুলোই ভুগিয়েছে বাংলাদেশকে,2
ক্রান্তিকালেও বিনোদনের দরকার বাংলাদেশ অর্থে একাত্তরে স্বাধীন বাইচা গেসে চিড়িয়া গুলান অই সময়ে পাবলিক এটেন্সান কুড়াইতে কুড়াইতে দেশ চ্যালচ্যালায়া পরাশক্তির ছাইড়া দিতো,3
এরপর জীবনে ভয়াবহ ঘটনাটা ঘটে প্রানটাই কেড়ে ছিন্ন ভিন্ন দেহ,1
ভালোবাসা সত্ত্বেও সম্পর্ক ভুল বোঝা বুঝির নষ্ট হয়ে যায় সম্পর্ক নষ্ট হয়ে গড়া মুশকিল,1
এক জাতি রাতবিরাতে মহৌষধ থানকুনিপাতা খুঁজতে হই থানকুনির ঔষধি গুণ করোনাভাইরাসকে ঠেকিয়ে ক্ষমতা সম্পর্কে যায়নি,3
গল্প শত শত নাহ গল্পগুলো ঘোর অমাবস্যার দীর্ঘশ্বাসের গল্প,1
বাংলাদেশ ডাক বিভাগের ডিজিটাল ফিন্যান্সিয়াল নগদের অ্যাপ বৃহস্পতিবার অপারেটিং সিস্টেম আইওএস ডাউনলোড গ্রাহকরা আইফোন আইপ্যাডে নগদ অ্যাপ এক সংবাদ বিজ্ঞপ্তিতে তথ্য জানিয়েছে নগদ,0
দুনিয়ায় ভুল দ্বিতীয় তুই কাউকেই করসন্তুষ্টি দুনিয়ার নিয়ম মন জয় বৃথা,3
আস্তে আস্তে উফফ মায়ের বকতেছো দেখি মেয়েটা আইলসা হইছে,3
একদল শিক্ষিত অকাট মূর্খ বোকা চোদাদের দেখি ব্যস্ত কোথায় দেখেছিলেন ছবি পোস্ট প্রশ্ন ১০০০ কমেন্ট করুন শাড়ি পড়ে মাটিতে ননসেন্স ছবির মত ছবি পোস্ট করবো,3
বুকেফ্যালাস চুরি হয়ে যাওয়ার আলেকজান্ডার ঘোষণা প্রিয় ঘোড়াটিকে এলাকার গোত্রের নাম মাটিতে মিশিয়ে দিবেন,2
ক্রিস্টিকে আত্মায় পানি শুকিয়ে যাওয়ার অবস্থা ক্রিস্টিতো সাক্ষাৎ যমদূত,4
হা হা হাহাসি পাচ্ছেকারন একধরনের মানুষ সবসময়ই সাথে জীবনের সাথে খেলা,3
প্রতিদিন যৌন পল্লিতে ছেলেটাও ভার্জিন মেয়ে খোঁজে বিয়ের কতটা হাস্যকর,3
এতো বড় লিখে ঢোল ইচ্ছা পেটালে দেড়দুই বছর পিটাইতাম মানুষের চিন্তা লিখতাম বলতাম লিখতেছি বলতেছি হিপোক্রেট,3
